date	who	what	link	helper	counter	flag
2014-10-25	It may also be difficult for the smaller firms to invest in technologies that support autonomous driving, 	 it prove popular	http://www.economist.com/news/business/21627722-japans-small-car-firms-are-defying-industrys-get-big-or-die-imperative-lots-oomph	1	30	BUSINESS
2014-10-25	The third principle is that you 	 always try to get a job where there is no clear relation between input and output	http://www.economist.com/news/business/21627649-how-thrive-work-minimum-effort-guide-skiving	1	31	BUSINESS
2014-10-25	Cyber-loafing your way to the top The final principle of skiving is that you 	 not allow your preference for leisure to limit your ambition	http://www.economist.com/news/business/21627649-how-thrive-work-minimum-effort-guide-skiving	1	32	BUSINESS
2014-11-01	The two sides cannot agree on how many centrifuges Iran 	 be able to use to enrich uranium, how long an agreement 	http://www.economist.com/news/leaders/21629338-changes-iran-make-nuclear-deal-more-likelynot-month-perhaps-eventually	1	1	LEADERS
2014-11-01	Iran hints that America 	 give ground in the nuclear talks so as to secure Iranian help in the Middle East	http://www.economist.com/news/leaders/21629338-changes-iran-make-nuclear-deal-more-likelynot-month-perhaps-eventually	1	2	LEADERS
2014-11-01	Despite this month’s deadline, the P5+1 	 be patient	http://www.economist.com/news/leaders/21629338-changes-iran-make-nuclear-deal-more-likelynot-month-perhaps-eventually	1	3	LEADERS
2014-11-01	The world 	 neither break the talks with impossible demands, nor give way to Iran for fear that there will never be a better opportunity	http://www.economist.com/news/leaders/21629338-changes-iran-make-nuclear-deal-more-likelynot-month-perhaps-eventually	1	4	LEADERS
2014-11-01	Instead, the P5+1 	 hold out for the right deal	http://www.economist.com/news/leaders/21629338-changes-iran-make-nuclear-deal-more-likelynot-month-perhaps-eventually	1	5	LEADERS
2014-11-01	So if moderate Americans want to influence how their government taxes, spends, regulates and wages war, they 	 tick a box next week	http://www.economist.com/news/leaders/21629371-if-moderates-dont-vote-next-week-extremists-will-thrive-silent-centre	1	6	LEADERS
2014-11-01	Emerging-world governments 	 also outlaw cross-ownership and strengthen the rights of non-family shareholders, as America did in the 1930s and other countries have done more recently	http://www.economist.com/news/leaders/21629376-there-are-important-lessons-be-learnt-surprising-resilience-family-firms-relative	1	7	LEADERS
2014-11-01	The remarkable record of the best family firms 	 remind millions of business owners that, in the corporate world at least, you do not have to surrender family control in order to prosper	http://www.economist.com/news/leaders/21629376-there-are-important-lessons-be-learnt-surprising-resilience-family-firms-relative	1	8	LEADERS
2014-11-01	Damaging though the Petrobras scandal is for the PT, it 	 be properly investigated	http://www.economist.com/news/leaders/21629384-after-her-narrow-victory-divided-country-president-must-heed-opponents-well	1	9	LEADERS
2014-11-01	If he really wants to clean up the system and defuse public anger, he 	 give Chinese citizens the rights enshrined in the constitution	http://www.economist.com/news/leaders/21629383-xi-jinping-invoking-rule-law-thats-risky-him-and-good-china-china-legal	1	10	LEADERS
2014-11-01	PYLECo-chair, Columbia University Seminar in the RenaissanceNew York The need for speed SIR – Any new spending on Germany’s infrastructure 	 also include building an adequate broadband network (“Build some bridges and roads, Mrs Merkel”, October 18th)	http://www.economist.com/news/letters/21629213-letters-editor	1	11	LETTERS
2014-11-01	When the Communist Party allowed entrepreneurs to join in 2001, some voices suggested that it 	 also allow religious believers to do so	http://www.economist.com/news/briefing/21629218-rapid-spread-christianity-forcing-official-rethink-religion-cracks	1	12	BRIEFING
2014-11-01	Mr Liu says the party 	 allow its members to be believers, since an age of toleration would benefit the party as well as the churches	http://www.economist.com/news/briefing/21629218-rapid-spread-christianity-forcing-official-rethink-religion-cracks	1	13	BRIEFING
2014-11-01	There 	 be a “religious free market”	http://www.economist.com/news/briefing/21629218-rapid-spread-christianity-forcing-official-rethink-religion-cracks	1	14	BRIEFING
2014-11-01	The gathering produced a document, called the Oxford Consensus, emphasising that the centre of the Chinese nation is the people, not the state; that culture 	 be pluralistic; and that China must always behave peacefully towards others	http://www.economist.com/news/briefing/21629218-rapid-spread-christianity-forcing-official-rethink-religion-cracks	1	15	BRIEFING
2014-11-01	For much of this year the coalition squabbled in unseemly fashion over who 	 fill the plum post in Selangor, earmarked for Mr Anwar before his conviction rendered him ineligible	http://www.economist.com/news/asia/21629451-jail-malaysias-opposition-leader-would-not-necessarily-clobber-his-coalition-lousy-sequel	1	16	ASIA
2014-11-01	Bharati Dey, president of the All India Network of Sex Workers, argues that prostitution is a matter of choice, and that sex workers 	 have rights like anyone else	http://www.economist.com/news/asia/21629472-proper-debate-needed-legalising-sex-work-make-it-legal	1	17	ASIA
2014-11-01	Five years ago the Supreme Court said prostitution 	 be legalised	http://www.economist.com/news/asia/21629472-proper-debate-needed-legalising-sex-work-make-it-legal	1	18	ASIA
2014-11-01	 A priority 	 be ending forced prostitution, especially of children	http://www.economist.com/news/asia/21629472-proper-debate-needed-legalising-sex-work-make-it-legal	1	19	ASIA
2014-11-01	Speaking on Taiwan’s National Day on October 10th, as honour guards twirled rifles and dancing girls imitated butterflies, he argued that Chinese leaders 	 make Hong Kong a democratic region separate from the mainland, experimenting with political reform as China did with capitalism when it set up special economic zones in the 1980s	http://www.economist.com/news/asia/21629514-protests-hong-kong-fuel-taiwans-distrust-china-told-you-so	1	20	ASIA
2014-11-01	China’s president, Xi Jinping, has said the Taiwan problem 	 not be left to future generations	http://www.economist.com/news/asia/21629514-protests-hong-kong-fuel-taiwans-distrust-china-told-you-so	1	21	ASIA
2014-11-01	Other flags competed with it, and the current flag was adopted in 1902 after arguments over which one 	 go with New Zealand troops into the Boer war	http://www.economist.com/news/asia/21629513-john-key-pushes-national-rebranding-clashing-sunset	1	22	ASIA
2014-11-01	” And then comes the question of what the new flag 	 look like	http://www.economist.com/news/asia/21629513-john-key-pushes-national-rebranding-clashing-sunset	1	23	ASIA
2014-11-01	Perhaps, mused some, the EU 	 rebrand itself the “Environmental Union	http://www.economist.com/news/europe/21629387-climate-change-if-little-else-europe-still-aspires-global-leadership-environmental	1	24	EUROPE
2014-11-01	Two “sub-targets” of 27%, on the renewable share of the energy mix and on improvements to energy efficiency, were included in the deal but have no teeth (the renewables goal is binding only at “EU level”, which leads one to wonder if the club will sue itself 	 it be missed)	http://www.economist.com/news/europe/21629387-climate-change-if-little-else-europe-still-aspires-global-leadership-environmental	1	25	EUROPE
2014-11-01	An Anglo-German plan to accelerate a withdrawal of permits from the market 	 help, although the Poles will yet again have to be talked round	http://www.economist.com/news/europe/21629387-climate-change-if-little-else-europe-still-aspires-global-leadership-environmental	1	26	EUROPE
2014-11-01	And it will supply clinics equally, which 	 reduce inequality between donation-rich urban areas and those where supplies are scarce	http://www.economist.com/news/britain/21629536-solution-shortage-donors-nice-gamete-you	1	27	BRITAIN
2014-11-01	Another is the tension between the increasing globalisation of French industry and a centuries-old principle that business 	 serve the narrow national interest	http://www.economist.com/news/business/21629388-frances-largest-companies-are-losing-their-bosses-remarkable-rate-room-top	1	28	BUSINESS
2014-11-01	Businesses that are sceptical about the value of marketing, and about the possibilities for creating consumer awareness rapidly, 	 look closely at how Hollywood manages to come up with new brands on a near-weekly basis	http://www.economist.com/news/business/21629377-other-industries-have-lot-learn-hollywood-creative-capitalism	1	29	BUSINESS
2014-11-01	A voter who heckled him on abortion was told that, in his case, “we 	 make it retrospective”	http://www.economist.com/news/obituary/21629212-gough-whitlam-australias-most-controversial-prime-minister-died-october-21st-aged	1	30	OBITUARY
2014-11-08	Yet as Republicans toast their triumph, they 	 be careful not to over-interpret it	http://www.economist.com/news/leaders/21631024-republicans-have-won-huge-victory-now-they-must-learn-compromise-welcome-back-washington	1	1	LEADERS
2014-11-08	Third, other states 	 copy California’s open primaries	http://www.economist.com/news/leaders/21631024-republicans-have-won-huge-victory-now-they-must-learn-compromise-welcome-back-washington	1	2	LEADERS
2014-11-08	The then defence minister, Moshe Dayan, thought the Jews 	 show tolerance	http://www.economist.com/news/leaders/21631026-binyamin-netanyahu-must-resist-dangerous-campaign-jewish-prayer-rights-muslim-holy	1	3	LEADERS
2014-11-08	The chief rabbis said ritually impure Jews 	 stay out for fear that they might defile the temple’s Holy of Holies, its inner sanctum, whose precise spot was unknown	http://www.economist.com/news/leaders/21631026-binyamin-netanyahu-must-resist-dangerous-campaign-jewish-prayer-rights-muslim-holy	1	4	LEADERS
2014-11-08	The federal government and Congress 	 face up to the reality that across swathes of America, pot is now all but legal—and voters want it that way	http://www.economist.com/news/leaders/21631029-almost-half-american-states-have-taken-steps-legalise-cannabis-federal-government	1	5	LEADERS
2014-11-08	They 	 redirect their efforts to making it as well-regulated as booze and cigarettes	http://www.economist.com/news/leaders/21631029-almost-half-american-states-have-taken-steps-legalise-cannabis-federal-government	1	6	LEADERS
2014-11-08	On the tax, however, he 	 tread cautiously	http://www.economist.com/news/leaders/21631028-central-bank-right-be-bold-now-prime-minister-must-follow-suit-big-bazookas	1	7	LEADERS
2014-11-08	So Mr Abe 	 instead announce legislation for the tax to go up by one percentage point a year, for 12 years	http://www.economist.com/news/leaders/21631028-central-bank-right-be-bold-now-prime-minister-must-follow-suit-big-bazookas	1	8	LEADERS
2014-11-08	The increases 	 start when the economy can bear it	http://www.economist.com/news/leaders/21631028-central-bank-right-be-bold-now-prime-minister-must-follow-suit-big-bazookas	1	9	LEADERS
2014-11-08	We 	 improve democracy and make voting truly convenient for all	http://www.economist.com/news/letters/21630949-letters-editor	1	10	LETTERS
2014-11-08	Getting a bill safely through the House, something that has become harder since Republicans adopted the idea that bills 	 have the support of a majority of their caucus to pass, is straightforward compared with getting one through the Senate, thanks to the filibuster rule	http://www.economist.com/news/briefing/21631049-voters-have-chosen-change-americas-political-system-makes-far-too-hard-powering-down	1	11	BRIEFING
2014-11-08	“Structural changes” are needed, he adds, but they 	 not be rushed in response to media or social pressure	http://www.economist.com/news/americas/21631108-president-pays-price-downplaying-mexicos-security-problems-test-pe-nietos	1	12	AMERICAS
2014-11-08	Though Mr Sharif 	 hang on—most in parliament support him and the army looks unready to suspend democracy—Mr Khan is a distraction	http://www.economist.com/news/asia/21631112-nawaz-sharif-weakening-and-looks-unable-improve-relations-india-wearing-thin	1	13	ASIA
2014-11-08	Kim Moo-sung, who became chairman of the Saenuri party in July, has suggested a debate on constitutional reform 	 restart	http://www.economist.com/news/asia/21631111-park-geun-hyes-administration-fragile-opposition-shambles-staying-power	1	14	ASIA
2014-11-08	In theory, the definitive transition from military rule 	 come at an election to be held in a year’s time, when Miss Suu Kyi’s National League for Democracy (NLD) is expected to emerge as the largest single party	http://www.economist.com/news/asia/21631072-myanmar-looking-less-and-less-foreign-policy-triumph-barack-obama-healing-wounded	1	15	ASIA
2014-11-08	But if a child has enough time in the open, they can study all they like and their eyesight 	 not suffer, says Ian Morgan of Australian National University	http://www.economist.com/news/china/21631113-why-so-many-chinese-children-wear-glasses-losing-focus	1	16	CHINA
2014-11-08	” The Koreas 	 be so lucky, if they ever get their chance	http://www.economist.com/news/europe/21631130-fall-berlin-wall-closed-question-communism-it-reopened-question	1	17	EUROPE
2014-11-08	But the elite has grasped that Germany 	 accept more responsibility	http://www.economist.com/news/europe/21631130-fall-berlin-wall-closed-question-communism-it-reopened-question	1	18	EUROPE
2014-11-08	Why, after years of pain, 	 serious discontent emerge just when things appear to be on the turn	http://www.economist.com/news/europe/21631127-ireland-good-news-story-not-quite-way-eu-would-emerald-shines-again	1	19	EUROPE
2014-11-08	Ireland’s newly assembled fan club 	 tread carefully	http://www.economist.com/news/europe/21631127-ireland-good-news-story-not-quite-way-eu-would-emerald-shines-again	1	20	EUROPE
2014-11-08	Mr Osborne and his pro-devolution rivals 	 be ready for some bumps in the road	http://www.economist.com/news/britain/21631075-why-george-osborne-and-his-rivals-want-free-englands-cities-let-them-fly	1	21	BRITAIN
2014-11-08	First, perhaps, they 	 make sure they can define it	http://www.economist.com/news/britain/21631077-digging-deeper	1	22	BRITAIN
2014-11-08	GWI’s picture, it 	 be said, is far from complete	http://www.economist.com/news/international/21631040-who-goes-online-and-where-tangled-web	1	23	INTERNATIONAL
2014-11-08	But 	 they	http://www.economist.com/news/business/21631041-legal-cannabis-industry-run-minnows-liberalisation-spreads-may-not-last	1	24	BUSINESS
2014-11-08	” As she, of all people, 	 have known	http://www.economist.com/news/obituary/21630948-joan-quigley-astrologer-reagans-died-october-21st-aged-87-presidents-stargazer	1	25	OBITUARY
2014-11-15	All your dreams are on their way Rather than entrench rivalries by creating two parallel systems, the Pacific powers 	 focus on adapting today’s institutions	http://www.economist.com/news/leaders/21632452-weeks-summit-beijing-helped-great-power-rivalry-still-threatens-pacific-bridge	1	1	LEADERS
2014-11-15	TPP 	 be a symbol of America’s commitment to the Pacific; with more effort, Mr Obama could sell it to both a pro-business Republican Congress and a foot-dragging Japan	http://www.economist.com/news/leaders/21632452-weeks-summit-beijing-helped-great-power-rivalry-still-threatens-pacific-bridge	1	2	LEADERS
2014-11-15	Western governments 	 make clear, now, that they will furnish more funds	http://www.economist.com/news/leaders/21632475-throttled-russia-ukraines-economy-needs-more-western-helpespecially-investment	1	3	LEADERS
2014-11-15	Under the new dispensation, however, “systemically important” banks 	 be able to endure a 20% fall in the value of their assets before placing panicky calls to the central bank	http://www.economist.com/news/leaders/21632476-latest-global-capital-rules-make-banks-safer-are-sensible-much-else-regulators-are	1	4	LEADERS
2014-11-15	Impose demanding capital rules, but stop adding more red tape: that 	 be the mantra of bank regulators just about everywhere	http://www.economist.com/news/leaders/21632476-latest-global-capital-rules-make-banks-safer-are-sensible-much-else-regulators-are	1	5	LEADERS
2014-11-15	So it is not surprising that Spain, which has bad memories of its own civil war, 	 oppose independence for Catalonia	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	6	LEADERS
2014-11-15	The case for holding a referendum is strong, but if there is one, Catalonia 	 vote to stay part of Spain	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	7	LEADERS
2014-11-15	Yet there are both principled and pragmatic reasons why the government 	 permit a vote	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	8	LEADERS
2014-11-15	The pragmatic case for a referendum is that, until recently, polls suggested that fewer than half of Catalans wanted independence, but a huge majority believed they 	 have the right to choose	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	9	LEADERS
2014-11-15	So the government 	 let the Catalans have a referendum	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	10	LEADERS
2014-11-15	It 	 set some conditions, such as a minimum turnout of 80%, and maybe even a second vote, three years later	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	11	LEADERS
2014-11-15	As Canada did with Quebec in its 2000 Clarity Act, it 	 insist on a fair process in any vote—a clear question that gets a clear answer, in other words	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	12	LEADERS
2014-11-15	It 	 then devote its energy to persuading the Catalans to stay	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	13	LEADERS
2014-11-15	It 	 restore the powers that were ruled against by the Spanish constitutional court in 2010	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	14	LEADERS
2014-11-15	It 	 also promise a constitutional convention that looks again at the distribution of powers agreed on in 1978	http://www.economist.com/news/leaders/21632478-madrid-government-should-let-catalans-have-voteand-then-defeat-separatists	1	15	LEADERS
2014-11-15	Iguala is not the only town where criminals run the police: in such places, the federal government 	 take temporary control of the police and administration	http://www.economist.com/news/leaders/21632477-save-promising-presidency-enrique-pe-nieto-must-tackle-crime-and-corruption-reforms-and	1	16	LEADERS
2014-11-15	Mr Peña 	 lead an effort to clean up state police forces and local courts	http://www.economist.com/news/leaders/21632477-save-promising-presidency-enrique-pe-nieto-must-tackle-crime-and-corruption-reforms-and	1	17	LEADERS
2014-11-15	A bill to make the attorney-general’s office independent and to create an anti-corruption agency 	 be fast-tracked	http://www.economist.com/news/leaders/21632477-save-promising-presidency-enrique-pe-nieto-must-tackle-crime-and-corruption-reforms-and	1	18	LEADERS
2014-11-15	Why 	 they have to spend time, effort and money to travel to a bank branch	http://www.economist.com/news/briefing/21632441-worlds-poor-need-stability-and-security-banks-have-traditionally-offered	1	19	BRIEFING
2014-11-15	This disruption 	 improve the lives of the world’s poor, even as it challenges and alters the business models of mainstream lenders	http://www.economist.com/news/briefing/21632441-worlds-poor-need-stability-and-security-banks-have-traditionally-offered	1	20	BRIEFING
2014-11-15	Eduardo Bohórquez of Transparencia Mexicana, an NGO, says it shows why Mexican politicians 	 be forced to declare their financial interests and their families’ assets	http://www.economist.com/news/americas/21632565-questions-about-financing-president-pe-house-add-his-woes-bad-worse	1	21	AMERICAS
2014-11-15	But why 	 he even think of doing so	http://www.economist.com/news/asia/21632601-will-prime-minister-mandate-really-seek-another-one-snapping-attention	1	22	ASIA
2014-11-15	One was the agreement on information technology, which 	 now clear the way for a World Trade Organisation pact on IT products	http://www.economist.com/news/china/21632635-world-leaders-come-chinese-capital-where-xi-jinping-dispenses-magnanimity-chinese-order	1	23	CHINA
2014-11-15	And for all that Mr Xi says China and America 	 become an “anchor of world stability and propeller of world peace”, sharp differences emerged in his press conference with Mr Obama at the conclusion of their summit	http://www.economist.com/news/china/21632635-world-leaders-come-chinese-capital-where-xi-jinping-dispenses-magnanimity-chinese-order	1	24	CHINA
2014-11-15	Ms Mogherini 	 instruct her envoy to look into Eulex as a whole, not just the latest scandal	http://www.economist.com/news/europe/21632598-eus-mission-kosovo-ensnared-corruption-claims-small-balkan-scandal	1	25	EUROPE
2014-11-15	A bigger problem is that other budgetary hawks, such as Germany and Sweden, feel betrayed, since reopening the rules may let the European Parliament restart its argument that the budget 	 be much bigger	http://www.economist.com/news/europe/21632480-britain-running-out-friends-europe-just-when-it-needs-them-most-dave-no-mates	1	26	EUROPE
2014-11-15	The police decide whether an individual 	 be prosecuted or given the opportunity for deradicalisation	http://www.economist.com/news/britain/21632628-britain-becoming-more-sophisticated-dealing-returning-fighters-turning-them-around	1	27	BRITAIN
2014-11-15	But he 	 take two lessons from the man who could usurp him, but chooses not to	http://www.economist.com/news/britain/21632631-ed-miliband-holds-labour-leader-only-just-wait-minute-mr-postman	1	28	BRITAIN
2014-11-15	Mr Miliband 	 acknowledge his own by presenting himself as leader of a team, not a one-man band (as is his wont)	http://www.economist.com/news/britain/21632631-ed-miliband-holds-labour-leader-only-just-wait-minute-mr-postman	1	29	BRITAIN
2014-11-15	Labour’s leader 	 ditch his starchy formulations and clichés	http://www.economist.com/news/britain/21632631-ed-miliband-holds-labour-leader-only-just-wait-minute-mr-postman	1	30	BRITAIN
2014-11-15	Mr Miliband may not have Mr Johnson’s gritty appeal, but if he cannot learn from it, he 	 step aside	http://www.economist.com/news/britain/21632631-ed-miliband-holds-labour-leader-only-just-wait-minute-mr-postman	1	31	BRITAIN
2014-11-15	If all goes to plan, the influx of capital and the fall in energy costs 	 boost productivity and profits across Mexican industry, lifting the country’s hitherto anaemic growth rate—the main objective that President Enrique Peña Nieto had in mind when promoting the energy reforms	http://www.economist.com/news/business/21632504-countrys-energy-reforms-may-transform-not-just-oil-and-gas-business-whole-its	1	32	BUSINESS
2014-11-15	The energy-bidding process will be overseen by a variety of ministries and regulators, which 	 help promote openness—though it may also promote bureaucracy	http://www.economist.com/news/business/21632504-countrys-energy-reforms-may-transform-not-just-oil-and-gas-business-whole-its	1	33	BUSINESS
2014-11-15	But Barack Obama’s statement, on November 10th, called for clarity in the debate about “net neutrality”—a cherished principle that all traffic on the internet 	 be treated equally	http://www.economist.com/news/business/21632511-barack-obama-jumps-debate-about-how-regulate-broadband-not-neutral-about-net	1	34	BUSINESS
2014-11-15	However, the president’s intervention makes it even more unlikely that the FCC will finalise new rules on how internet-service providers (ISPs) 	 treat traffic on their networks this year, as it had planned to	http://www.economist.com/news/business/21632511-barack-obama-jumps-debate-about-how-regulate-broadband-not-neutral-about-net	1	35	BUSINESS
2014-11-15	On the other side, the cable and telecoms firms, which are the main broadband providers, argue that they 	 be allowed to charge firms that generate a lot of traffic, such as Netflix, a film-streaming service, for reliable access to their customers	http://www.economist.com/news/business/21632511-barack-obama-jumps-debate-about-how-regulate-broadband-not-neutral-about-net	1	36	BUSINESS
2014-11-15	But its “cautionary tale”, as Mr Soames puts it, 	 give pause to any company thinking of entering a growing market for the hard end of outsourced government services: not cleaning, catering or maintaining computers, but such things as guarding prisoners and dealing with welfare claimants	http://www.economist.com/news/business/21632600-serco-demonstrates-perils-doing-governments-dirty-work-nobody-said-it-was-easy	1	37	BUSINESS
2014-11-15	Companies 	 make sure they include plenty of women among the high-flyers selected for challenging assignments	http://www.economist.com/news/business/21632512-worlds-most-female-friendly-workplaces-executive-suites-are-still-male-dominated	1	38	BUSINESS
2014-11-15	Senior women 	 take their role as mentors seriously	http://www.economist.com/news/business/21632512-worlds-most-female-friendly-workplaces-executive-suites-are-still-male-dominated	1	39	BUSINESS
2014-11-15	Employers 	 encourage, not penalise, fathers who take parenting breaks, and let them work flexible hours so they can do the school run	http://www.economist.com/news/business/21632512-worlds-most-female-friendly-workplaces-executive-suites-are-still-male-dominated	1	40	BUSINESS
2014-11-15	Selection committees 	 stop putting so much emphasis on continuity of service, and penalising women who take career breaks to care for young children	http://www.economist.com/news/business/21632512-worlds-most-female-friendly-workplaces-executive-suites-are-still-male-dominated	1	41	BUSINESS
2014-11-22	Religion 	 make Jerusalem a place of sublime spirituality	http://www.economist.com/news/leaders/21633812-israeli-palestinian-conflict-drifting-dangerously-towards-religious-war-keep-god-out-it	1	1	LEADERS
2014-11-22	For now both leaders 	 at least avoid demonising each other because that only makes it harder to talk tomorrow	http://www.economist.com/news/leaders/21633812-israeli-palestinian-conflict-drifting-dangerously-towards-religious-war-keep-god-out-it	1	2	LEADERS
2014-11-22	Today that could be as little as two months; it 	 be at least a year, so that any attempt at “breakout” or “sneakout” (in, say, a secret uranium-enrichment plant) would be caught in good time	http://www.economist.com/news/leaders/21633821-deal-be-done-both-sides-need-compromise-iran-must-give-more-ground-irans-choice	1	3	LEADERS
2014-11-22	The UN sanctions 	 be the last to go because they would be the hardest to restore	http://www.economist.com/news/leaders/21633821-deal-be-done-both-sides-need-compromise-iran-must-give-more-ground-irans-choice	1	4	LEADERS
2014-11-22	Such a compromise would fall well short of the maximalist demands of Iranian hardliners, including the supreme leader, Ayatollah Ali Khamenei, who continue to believe that Iran 	 have a nuclear-weapons option, if not the bomb itself	http://www.economist.com/news/leaders/21633821-deal-be-done-both-sides-need-compromise-iran-must-give-more-ground-irans-choice	1	5	LEADERS
2014-11-22	It would also provoke outrage among sceptical members of America’s Congress and Israel’s prime minister, Binyamin Netanyahu, who insist that Iran’s record of cheating means it 	 have no enrichment programme at all	http://www.economist.com/news/leaders/21633821-deal-be-done-both-sides-need-compromise-iran-must-give-more-ground-irans-choice	1	6	LEADERS
2014-11-22	The motto for the People’s Bank of China (PBOC) 	 be: “If you know what we did, we must have done it wrong”	http://www.economist.com/news/leaders/21633818-chinas-central-bank-should-cut-interest-rates-and-explain-clearly-why-it-doing-so-peoples	1	7	LEADERS
2014-11-22	Instead of letting the market allocate resources, the central bank is choosing which banks 	 be the beneficiaries of easing, and how they 	http://www.economist.com/news/leaders/21633818-chinas-central-bank-should-cut-interest-rates-and-explain-clearly-why-it-doing-so-peoples	1	8	LEADERS
2014-11-22	It 	 combine a cut in interest rates with a clear explanation of why it is cutting (to ward off the threat of deflation) and a promise to greet any rush to greater leverage with much stricter credit rules	http://www.economist.com/news/leaders/21633818-chinas-central-bank-should-cut-interest-rates-and-explain-clearly-why-it-doing-so-peoples	1	9	LEADERS
2014-11-22	The PBOC 	 too	http://www.economist.com/news/leaders/21633818-chinas-central-bank-should-cut-interest-rates-and-explain-clearly-why-it-doing-so-peoples	1	10	LEADERS
2014-11-22	We 	 not be so quick to reject this notion of sacrifice, for the result could make a monumental difference	http://www.economist.com/news/letters/21633781-letters-editor	1	11	LETTERS
2014-11-22	But if the lesson is learned that averages 	 not be the sole basis for making policy decisions, it will have been a step in the right direction	http://www.economist.com/news/americas/21633944-alliance-billionaires-and-bureaucrats-makes-difference-misleading-means	1	12	AMERICAS
2014-11-22	Mr Abbott argued in Brisbane that climate talks 	 happen elsewhere, not at meetings of the G20	http://www.economist.com/news/asia/21633881-tony-abbott-woos-china-and-india-america-rebuffs-his-climate-policy-stranded	1	13	ASIA
2014-11-22	It was also because the former World Banker had a vision for how Afghanistan 	 seize the great opportunity, including billions in aid money, suddenly afforded it	http://www.economist.com/news/asia/21633879-afghanistans-new-president-could-be-only-man-up-almost-impossible-job-ashraf-ghani-against	1	14	ASIA
2014-11-22	It sends the message to today’s best and brightest that they 	 still spend their most productive years abroad	http://www.economist.com/news/china/21633865-china-trying-reverse-its-brain-drain-matter-honours	1	15	CHINA
2014-11-22	Germany 	 do more to stimulate domestic consumption and investment, goes the refrain	http://www.economist.com/news/europe/21633832-germanys-economy-getting-too-weak-pull-europe-out-its-crisis-sputtering-engine	1	16	EUROPE
2014-11-22	Marcel Fratzscher, an adviser to Sigmar Gabriel, the economics minister, says that Germany 	 boost investment for its own good	http://www.economist.com/news/europe/21633832-germanys-economy-getting-too-weak-pull-europe-out-its-crisis-sputtering-engine	1	17	EUROPE
2014-11-22	Christoph Schmidt, chairman of the council of economic experts that advises the government, suggests that “the black zero 	 not be a fetish”	http://www.economist.com/news/europe/21633832-germanys-economy-getting-too-weak-pull-europe-out-its-crisis-sputtering-engine	1	18	EUROPE
2014-11-22	Germany’s municipal governments, not the federal one, 	 be the ones to raise public investment	http://www.economist.com/news/europe/21633832-germanys-economy-getting-too-weak-pull-europe-out-its-crisis-sputtering-engine	1	19	EUROPE
2014-11-22	 But unlike other departments, forced to cut and reform, it lacks a clear consensus and firm direction on how it 	 adjust to straitened times	http://www.economist.com/news/britain/21633900-politicians-squabble-over-englands-ailing-health-service-bureaucrats-have-offered-some	1	20	BRITAIN
2014-11-22	If that’s possible, earthlings would have further evidence that the theory is true, and they 	 also, eventually, be able to locate black holes more accurately	http://www.economist.com/news/britain/21633906-rosetta-mission-shows-britain-getting-it-right-space-stars-their-eyes	1	21	BRITAIN
2014-11-22	Mr Cameron 	 worry a lot more about competitiveness, and not trash the global brand Britons are lucky to have	http://www.economist.com/news/britain/21633904-some-indian-students-have-advice-david-cameron-reputation-management-how-not-treat	1	22	BRITAIN
2014-11-22	SWIFT is a “global utility”, says one, and using it for sanctions 	 be “an extraordinary step, to be used in only the most extraordinary situations”	http://www.economist.com/news/international/21633830-blocking-rogue-states-access-worlds-financial-messaging-network-potent-measure	1	23	INTERNATIONAL
2014-11-22	How much governments 	 do to promote healthier lifestyles sparks vigorous debate, especially among Americans, who prize freedom as much as freedom fries	http://www.economist.com/news/international/21633838-new-study-offers-hope-battle-against-bulging-waistlines-heavy-weapons	1	24	INTERNATIONAL
2014-11-22	5% a year, is weaker than it 	 be, given its young and educated population, and its wealth of natural resources	http://www.economist.com/news/business/21633834-400-firms-government-wants-part-privatise-are-mostly-unappealing-excess-baggage	1	25	BUSINESS
2014-11-22	On November 17th it emerged that an Uber executive, Emil Michael, had said at a private dinner that the firm 	 consider spending $1m to dig up dirt on its critics in the media, in particular Sarah Lacy, the editor of Pando, a tech-news site	http://www.economist.com/news/business/21633833-uber-risks-consumer-backlash-over-its-tough-tactics-uber-competitive	1	26	BUSINESS
2014-11-22	Those hoping for the death of the SIM card in its current, inflexible form 	 be careful what they wish for, and not just for security reasons	http://www.economist.com/news/business/21633870-moves-reinvent-or-even-abolish-sim-card-could-have-big-consequences-endangered-sim	1	27	BUSINESS
